Item_Number, UPC_Code, Quantity_NC, Quantity_AZ
BASS45/410,855959001161,96,32
BASSIV45/410,855959001567,49,16
BATD357/38,855959001031,99+,46
BATD45/410,855959001017,99+,68
BATD9MM,855959001109,70,57
BATP-45/410,855959009815,78,22
PT2A45/410,855959001291,6,9
051407490,023614250951,3,4
051409490,023614250975,20,40
051421490,023614251552,14,15
051427490,023614253228,0,0
051428490,023614251897,2,6
051429490,023614251903,7,2
051442490,023614257349,9,7
051448490,023614259541,0,4
051461490,023614068204,7,0
051482490,023614397663,13,6
051483490,023614397670,3,1
051498490,023614043386,14,12
051499490,023614043393,8,0
051530490,023614444008,11,8
051534490,023614678502,7,3
051537490,023614735328,0,0
051543490,023614735618,0,0
051562490,023614742517,15,10
051564490,023614742708,37,14
051572490,023614850908,1,3
051573490,023614850915,8,5
051580490,023614853930,2,7
051581490,023614853947,6,1
051582490,023614853954,0,0
051584490,023614857556,0,0
051585490,023614857563,0,0
051586490,023614857570,0,0
051802490,023614072003,0,11
051803490,023614072010,0,0
051814490,023614042389,2,6
051820490,023614044178,0,0
051851490,023614443728,0,0
051879490,023614742715,0,0
051880490,023614742722,0,0
051893490,023614857587,0,0
051894490,023614857594,0,0
051895490,023614857600,0,0
051896490,023614857617,0,0
051897490,023614857624,0,0
051898490,023614857631,0,0
051904492,023614044451,11,16
051905492,023614044468,1,3
051912492,023614443742,8,0
051913492,023614443759,0,0
051969492,023614850984,0,0
051970492,023614850991,0,0
051971492,023614851004,0,0
051972492,023614851011,0,0
051985492,023614857648,0,0
051986492,023614857655,0,0
051987492,023614857662,0,0
051988492,023614857679,0,0
051989492,023614857686,0,0
051990492,023614857693,0,0
011294113,023614743446,0,0
011412605,023614443148,0,0
011413304,023614443162,0,0
011413604,023614443186,0,0
011417204,023614686798,0,0
011417304,023614686774,0,0
011420205,023614735281,0,0
011426205,023614739081,0,0
011428205,023614743255,0,0
011430205,023614849285,0,0
011431204,023614849315,0,0
011433321,023614853077,0,0
011434204,023614853312,0,0
011434205,023614853305,0,0
011435204,023614853336,0,0
011435205,023614853329,0,0
011700304,023614740735,0,0
011701204,023614740797,0,0
011702204,023614997658,33,8
011702205,023614997641,6,1
011704204,023614997696,33,11
011705204,023614740896,32,4
011706204,023614997573,0,3
011706205,023614997566,0,0
011708303,023614740957,0,0
011708304,023614740940,0,0
011732204,023614997610,3,3
011735304,023614744061,0,3
011739204,023614997559,0,0
011740204,023614997634,4,2
011742204,023614849445,1,0
011743204,023614849421,0,0
011748205,023614853589,0,0
011745321,023614853343,0,0
011746204,023614853299,0,0
011746205,023614853282,0,0
011747204,023614853275,0,0
011747205,023614853268,0,0
011753321,023614855859,0,0
011764204,023614857464,0,0
011765204,023614857488,0,0
0118003004,023614072096,0,0
0118003005,023614072089,0,0
0118005004,023614439585,0,0
0118005005,023614439578,0,0
0118203004,023614398226,0,0
0118255004,023614997351,0,0
0118475004,023614997276,0,0
0118475005,023614997269,0,0
0119002004,023614743309,0,0
0119005004,023614997252,0,0
0119005005,023614997245,0,0
0119015004,023614743552,0,0
0119015005,023614743545,0,0
0119072004,023614997511,0,0
0119082004,023614997535,0,0
0119112004,023614853176,0,0
0119112005,023614853169,0,0
0119115004,023614853190,0,0
0119115005,023614853183,0,0
0119122004,023614853213,0,0
0119125004,023614853237,0,0
012286304,023614737919,0,0
012286305,023614737902,0,0
012286604,023614737957,0,0
012286605,023614737940,0,0
012286814,023614741305,0,0
012286914,023614741329,0,0
012289113,023614741206,0,0
012289204,023614738060,0,0
012289304,023614738046,3,0
012289604,023614740612,3,0
0135313009,023614073192,0,0
0135313010,023614073185,0,0
0135316010,023614400455,0,0
013531812,023614043980,0,0
0135533009,023614396598,0,0
0135533010,023614396604,0,0
0135793009,023614398295,0,0
0135803009,023614398318,0,0
0136243009,023614400684,0,0
017054401,023614236917,0,0
017081401,023614442226,0,0
017087401,023614735250,0,0
018073302,023614443018,0,0
018073303,023614443001,0,0
018073304,023614442998,0,0
018073603,023614443032,0,0
018073604,023614443025,0,0
018074327,023614443216,0,0
0180766005,023614737063,0,0
018111303,023614681465,0,0
018115303,023614679387,0,0
018115304,023614679370,0,0
018117304,023614679424,0,0
018117513,023614744047,0,0
018142304,023614735120,0,0
018142604,023614737421,0,0
018142813,023614737445,0,0
018142913,023614737469,0,0
018148303,023614735496,0,0
018149303,023614735526,0,0
0181624009,023614736646,0,0
018163304,023614736745,0,0
018163605,023614736752,0,0
0181653004,023614736660,0,0
0181656004,023614736684,0,0
018165813,023614736707,0,0
018165913,023614736721,4,0
018183302,023614737667,0,0
018184302,023614737698,0,0
018184303,023614737681,0,0
0182093004,023614740674,0,0
0182096004,023614740698,0,0
018258304,023614744528,0,0
018258604,023614744566,0,0
018258813,023614744580,0,0
018258914,023614744597,0,0
018259304,023614744627,0,0
018259604,023614744665,0,0
018259813,023614744689,0,0
018259914,023614744696,0,0
018709303,023614440840,0,0
018709304,023614679172,0,0
018710303,023614440864,0,0
018719203,023614739296,0,0
018719204,023614737742,0,0
018722203,023614743347,0,0
018722204,023614743330,0,0
018725304,023614849353,0,0
018728306,023614852377,0,0
018729203,023614853374,0,0
018729204,023614853367,0,0
018729205,023614853350,0,0
021001102,023614025559,0,0
021002102,023614824831,0,0
021003102,023614824848,0,0
021023102,023614736592,0,0
011438204,023614855842,0,0
024100103,023614025474,0,0
024101103,023614025481,0,0
024105155,023614243816,0,0
024107102,023614250197,0,0
024108102,023614250203,0,0
024115103,023614071242,0,0
025175202,023614252733,0,0
025175270,023614257943,0,0
025176202,023614255222,0,0
025176204,023614257950,0,0
025176270,023614257967,0,0
025236202,023614686682,0,0
025236270,023614686705,0,0
025252202,023614856986,0,0
025253202,023614856375,0,0
025253204,023614856382,0,0
025253270,023614856399,0,0
025256202,023614856993,0,0
031001218,023614287001,0,0
031001223,023614074939,0,0
031001224,023614286974,0,0
031001226,023614286998,0,0
031047211,023614439646,0,0
031047218,023614439660,0,0
031047224,023614439691,0,0
031047226,023614439707,0,0
031047229,023614439721,0,0
031048218,023614439752,0,0
031048226,023614439790,0,0
031048229,023614439813,0,0
031054218,023614443537,0,0
031065218,023614736790,0,0
031072218,023614852414,0,0
031072224,023614852421,0,0
031072226,023614852438,0,0
031072227,023614852469,0,0
031072229,023614852476,0,0
034006118,023614240655,0,0
034006124,023614240341,0,0
034006126,023614240365,0,0
034006182,023614741510,0,0
034009111,023614250029,0,0
034009118,023614250043,0,0
034009126,023614249986,0,0
034009129,023614250005,0,0
034009182,023614741534,0,0
034015118,023614259602,0,0
034015129,023614259701,0,0
034015182,023614741527,0,0
034018118,023614066620,0,0
034018182,023614741541,0,0
035200218,023614258155,0,0
035200224,023614258216,0,0
035200226,023614258230,0,0
035200229,023614258254,0,0
035200282,023614442844,0,0
035208211,023614257998,0,0
035208216,023614258681,0,0
035208218,023614258001,0,0
035208224,023614258063,0,0
035208226,023614258087,0,0
035208227,023614258094,0,0
035208229,023614258100,0,0
035208282,023614442820,0,0
035235218,023614067283,0,0
035235224,023614067351,0,0
035235226,023614067375,0,0
035235229,023614067399,0,0
035235282,023614442905,0,0
035255218,023614071587,0,0
035255226,023614071679,0,0
035255282,023614442837,0,0
035438218,023614679318,4,0
035438227,023614679349,0,0
035438229,023614679363,0,0
035438282,023614679301,16,4
035438294,023614738077,0,0
035438299,023614851295,0,1
035496218,023614739883,0,0
035496224,023614739906,0,0
035496226,023614739920,0,0
035496227,023614739951,0,0
035496229,023614739968,9,0
035496282,023614739869,0,1
035497218,023614740049,0,0
035497224,023614740063,0,0
035497226,023614740087,0,2
035497227,023614740117,0,4
035497229,023614740124,0,0
035497282,023614740025,0,0
035531282,023614997788,1,7
035531294,023614997795,5,5
035538226,023614849551,0,0
035538227,023614849568,0,0
035538229,023614849582,0,2
035538246,023614849537,0,0
035538282,023614849506,7,2
035538288,023614849575,0,0
035538297,023614849605,0,0
035538298,023614857266,0,0
035538299,023614849513,2,0
035539227,023614849674,2,1
035539229,023614849698,0,1
035539282,023614849643,0,0
035539288,023614849681,0,0
035539297,023614849711,2,0
035539299,023614849650,0,0
035540226,023614849803,0,0
035540227,023614849810,4,3
035540229,023614849834,2,1
035540246,023614849780,0,0
035540282,023614849759,4,2
035540288,023614849827,0,0
035540297,023614849858,1,0
035540299,023614849766,3,2
035541229,023614849940,0,0
035541282,023614849896,0,0
035541288,023614849933,0,0
035541297,023614849964,0,0
035541299,023614849902,0,0
035542282,023614850007,2,2
035542298,023614857396,0,0
035542299,023614850014,0,0
035543282,023614850137,4,1
035543229,023614850199,0,0
035543299,023614850144,0,0
035544229,023614850434,1,2
035544282,023614850359,1,2
035544297,023614850441,3,0
035544299,023614850368,0,0
035545229,023614850632,0,0
035545282,023614850571,2,2
035545288,023614850625,0,0
035545297,023614850649,0,0
035545299,023614850588,0,0
035554224,023614852490,0,0
035554227,023614852537,0,0
035554229,023614852551,1,0
035554282,023614852483,2,1
035554299,023614852520,0,0
035555227,023614852711,0,0
035555229,023614852735,2,0
035555282,023614852674,0,0
035555294,023614852698,3,0
035555297,023614852766,0,0
035555299,023614852704,0,0
035556227,023614852629,0,0
035556229,023614852636,2,0
035556282,023614852575,1,0
035556299,023614852605,0,0
035557224,023614855989,0,0
035557227,023614853015,0,0
035557229,023614853039,0,0
035557246,023614853008,0,0
035557282,023614852957,3,0
035557288,023614853022,0,0
035557297,023614853053,0,0
035557298,023614857242,0,0
035557299,023614852988,0,0
035558218,023614852810,0,0
035558224,023614852827,0,0
035558226,023614852834,0,0
035558227,023614852896,0,0
035558229,023614852919,0,0
035558246,023614852889,0,0
035558282,023614852797,0,0
035558288,023614852902,0,0
035558294,023614852858,0,0
035558297,023614852933,0,0
035558298,023614857228,0,0
035558299,023614852865,0,0
035559218,023614853602,0,0
035559227,023614853619,0,0
035559229,023614853633,1,0
035559282,023614853596,0,2
035559297,023614853770,0,0
035559298,023614857235,0,0
035559299,023614853763,0,0
035560218,023614853695,2,0
035560282,023614853688,3,0
035581218,023614856764,0,0
035581282,023614856726,0,0
035582218,023614856061,0,0
035582229,023614856160,0,0
035582282,023614856047,0,0
035582297,023614856184,0,0
035582298,023614857280,0,0
035587218,023614856771,0,0
035587282,023614856757,0,0
035588282,023614857020,0,0
035588297,023614857075,0,0
035588298,023614857051,0,0
035800218,023614400929,0,0
035800224,023614398240,0,0
035800226,023614398257,0,0
035800227,023614398264,0,0
035800229,023614398271,0,0
035800282,023614442301,0,0
035801218,023614058717,0,0
035801224,023614400608,0,0
035801226,023614400615,0,0
035801229,023614400639,0,0
035801282,023614442295,0,0
035808282,023614442813,0,0
112025024,023614975984,0,0
112025050,023614199526,0,0
112044506,023614843825,11,5
112044508,023614971023,5,0
112044511,023614971054,0,0
112044601,023614048183,3,1
112044602,023614048213,6,1
112044607,023614415534,6,7
112044609,023614951247,6,2
112044612,023614962038,1,7
112044614,023614970729,8,0
112050293,023614644736,0,0
112055190,023614025290,0,0
112055191,023614370123,0,0
112055192,023614415541,44,16
112055290,023614203964,0,3
112055291,023614048091,0,0
051816490,023614042402,37,0
051507490,023614062400,10,0
051508490,023614062530,14,12
051890490,023614850953,5,5
011701304,023614740773,0,0
011705304,023614740872,0,0
0119053004,023614997436,0,0
0119055004,023614997450,0,0
0119063004,023614997412,0,0
0119122005,023614853206,0,0
012292914,023614744153,0,0
0135813009,023614398332,0,0
018183303,023614737650,0,0
0181993010,023614739302,0,0
018258513,023614744542,1,5
018724303,023614997238,1,0
021022102,023614735014,0,0
021024102,023614741169,0,0
024127103,023614735021,0,0
025251202,023614744184,0,0
025251270,023614744207,0,0
034006109,023614240624,0,0
034006116,023614240648,0,0
034036118,023614997740,0,0
035200211,023614258148,0,0
035200227,023614258247,0,0
035208223,023614258056,0,0
035208225,023614258070,0,0
035255229,023614071693,0,0
035528288,023614744788,0,0
035528297,023614744801,0,0
035528299,023614744818,0,0
035531297,023614997832,0,0
035557248,023614852995,0,0
035557283,023614852964,0,0
035558248,023614852872,0,0
035558283,023614852841,0,0
112044615,023614970736,6,9
051569490,023614850878,0,0
051578490,023614853657,0,99+
011420204,023614735298,8,3
011426204,023614739098,0,0
011428204,023614743262,0,0
0135833009,023614398387,0,0
018117514,023614744030,1,0
018142513,023614744023,0,0
018142514,023614744016,0,0
018148302,023614735502,0,0
018148304,023614735489,0,0
018149302,023614735533,0,0
018161304,023614743804,0,0
018161604,023614736905,0,0
018161813,023614743811,0,3
018161913,023614743828,29,5
018181327,023614737612,0,0
018182327,023614737636,0,0
0181993009,023614739319,0,0
0182403009,023614743477,0,0
0182403010,023614743460,0,0
0182413010,023614743484,0,0
0182413009,023614743491,0,0
0182463009,023614744177,0,0
0182463010,023614744160,0,0
018321303,023614854623,0,0
018724304,023614997221,1,1
035528229,023614744795,0,0
035528282,023614744740,0,0
035528294,023614744764,0,0
3220318B,023614985457,0,0
3220319B,023614985440,0,0
3220322B,023614985471,0,0
3220323B,023614985495,0,0
3220324B,023614978817,55,25
3220329B,023614978800,36,17
3220337,023614985334,0,0
3220338,023614985341,0,0
3220364B,023614978787,0,0
3220419,023614985327,0,0
3220431,023614978756,0,1
3220432,023614978824,7,3
3220434B,023614982777,0,0
3220443B,023614985389,0,0
3220444B,023614978794,19,6
3220459B,023614985365,0,0
3220462B,023614985426,0,0
14103090HB,023614470595,0,0
14103092HB,023614470601,0,0
BRN-ADJ,,0,0
BB1-7F,794504877731,71,8
BB1-9F,794504877830,14,10
BB1-9TF,696859308444,22,10
1991724,661120079545,43,9
1112554,661120079903,88,12
1135880,661120106166,99+,4
1085875,661120414254,31,17
1085876,661120414261,32,23
1095704,661120416111,37,15
1095705,661120416128,62,7
626001,000381260017,99+,78
626050,000381260505,6,5
626062,000381260628,0,0
626063,000381260635,0,1
200133,000381001337,4,4
200155,000381001559,11,13
200200,000381002006,0,0
200218,000381002181,4,3
200279,000381002792,10,5
200299,000381002990,12,5
200472,000381004727,15,14
200475,000381004758,12,10
200480,000381004802,2,4
200481,000381004819,1,1
200485,000381004857,13,14
200486,000381004864,35,24
200487,000381004871,16,17
200488,000381004888,8,9
200489,000381004895,25,20
200490,000381004901,17,17
200491,000381004918,23,20
200492,000381004925,22,20
200493,000381004932,5,4
200494,000381004949,14,10
200495,000381004956,11,12
200496,000381004963,11,12
200497,000381004970,9,12
200621,000381006219,2,1
200636,000381006363,4,2
300102,000381301024,1,0
300215,000381302151,1,2
300234,000381302342,0,0
300236,000381302366,4,6
300260,000381302601,87,10
300262,000381302625,1,2
300263,000381302632,8,5
300299,000381302991,0,0
300351,000381303516,10,10
410341,000381103413,6,12
410343,000381103420,39,14
410352,000381103529,7,7
410353,000381103536,7,8
410600,000381106001,14,13
410615,000381106155,0,0
410620,000381106209,10,7
410625,000381106254,2,7
420044,000381200440,14,14
420077,000381200778,8,16
420083,000381200839,28,10
420084,000381200846,78,24
420087,000381200877,37,20
420140,000381201409,17,9
420164,000381201645,6,5
420181,000381201812,19,9
420182,000381201829,7,9
420554,000381205544,5,10
420556,000381205568,5,10
420588,000381205889,4,0
626006,000381260062,2,5
BUS764124,029757764133,51,0
BYR-ADJ,,0,0
BH68300,810042110557,8,0
BH68311,810042110755,16,0
BM68450,810042111172,34,12
BM68450-PNK,810042111691,35,1
HD68800,810042111721,24,0
101777,661120017776,0,0
1071001,661120015574,30,0
1081950,661120413028,44,0
1081951,661120413035,0,0
1081952,661120413042,5,0
1081953,661120413059,0,0
1082222,661120413066,0,1
1082223,661120413073,0,2
1092515,661120416166,0,0
1092516,661120416272,11,0
1099596,661120417767,9,0
1099602,661120417910,0,0
1099603,661120417903,0,0
110002,661120100027,0,0
110033,661120000402,2,0
110140,661120001553,78,53
110141,661120001560,0,0
1101672,661120075745,0,0
1102673,661120075691,2,10
1103306,661120418696,0,0
1103307,661120418702,0,0
1108763,661120079293,0,0
1121933,661120081432,2,2
1131995,661120103592,0,0
1131996,661120103691,0,0
1136234,661120259961,0,0
121066,661120210665,6,5
128034,661120280347,0,0
133565,661120335658,0,0
147072,661120470724,0,29
172505,661120725053,11,2
195781,661120957812,0,0
198604,661120986041,0,0
244561,661120445616,0,0
247142,661120471424,0,0
280341,661120803416,0,0
308214,661120082149,0,0
323225,661120232254,0,7
336677,661120001447,0,0
397488,661120974888,0,16
412803,661120128038,0,0
487111,661120871118,0,0
487557,661120875574,0,0
495253,661120952534,0,0
535423,661120354239,2,6
548664,661120486640,0,0
550010,661120500100,14,15
569230,661120692300,18,0
571429,661120714293,0,0
586485,661120864851,23,17
635705,661120357056,3,2
701417,661120014171,0,1
707055,661120070559,6,7
810894,661120108948,0,0
820310,661120001430,0,0
902365,661120023654,0,0
939333,661120393337,0,0
531123,661120311232,0,20
1082698,661120412540,0,99+
HG3774G-N,787450382329,19,0
HG4863-N,787450524484,8,0
HG4863D-N,787450524491,0,0
HG4869-N,787450528277,0,0
HG4869T-N,787450524842,0,0
HG4873-N,787450525061,0,0
HG4873B-N,787450525092,0,0
HG4950-N,787450545823,0,0
HG561DBR-N,787450796331,99+,99+
HG5610T-N,787450596733,0,0
HG5610WG-N,787450796287,15,50
HG5632-N,787450606951,11,9
HG5635-N,787450607651,0,0
HG5636-N,787450607675,0,3
HG5636BLC-N,787450839014,0,0
HG5636DGYD-N,787450843226,18,6
HG5636GNB-N,787450838956,57,34
HG5636GND-N,787450838994,0,0
HG5636GYC-N,787450839021,34,34
HG5636WBL-N,787450839052,99+,73
HG5636WGN-N,787450839069,96,84
HG5637-N,787450607699,19,37
HG5643-N,787450608917,0,0
HG6481D-N,787450681392,0,0
HG6594-N,787450719583,0,9
HG6595-N,787450719590,0,0
HG6610T-N,787450766334,0,0
HG6815-N,787450774643,0,0
HG7010-N,787450848481,0,0
HG7010C-N,787450848504,0,0
HG7159-N,787450811188,25,38
HG7607-N,787450850675,0,0
HG7607C-N,787450850705,0,0
HG7609-N,787450850880,A*,A*
HG7610-N,787450850897,A*,A*
HG7620-N,787450852563,A*,A*
HG7620BD-N,787450859067,A*,A*
HG7620D-N,787450858893,A*,A*
HGP7156-N,787450810969,0,0
HGP7157-N,787450810990,0,0
MA548,787450297463,90,48
MA550,787450297487,47,0
MA595,787450426740,0,2
MA2240,787450816213,14,5
00004,021205000046,4,0
00013,021205000138,26,9
00029,021205000299,53,31
00031,021205000312,1,16
00032,021205000329,72,20
00035,021205000350,0,11
00042,021205000428,0,0
00046,021205000466,69,40
00048,021205000480,0,0
00079,021205000794,0,0
00081,021205000817,0,0
00083,021205000831,0,0
00092,021205000923,84,35
00095,021205000954,78,19
00106,021205001067,0,0
00120,021205001203,0,0
00128,021205001289,0,8
00133,021205001333,0,0
00135,021205001357,80,20
00161,021205001616,31,14
00164,021205001647,89,40
00178,021205001784,0,0
00189,021205001890,0,0
00204,021205002040,0,0
00253,021205002538,75,39
00260,021205002606,0,0
00263,021205002637,0,0
00334,021205003344,80,20
00362,021205003627,0,0
00379,021205003795,0,0
00381,021205003818,0,0
00781,021205007816,0,0
00783,021205007830,0,0
00786,021205007861,0,0
00792,021205007922,0,0
01058,021205010588,0,0
02800,021205028002,10,10
02806,021205028064,0,0
03578,021205035789,54,19
03693,021205036939,0,0
25589-CAE,021205255897,0,0
25596,021205255965,0,0
25880,021205258805,44,21
25881,021205258812,34,21
25882,021205258829,42,16
25883,021205258836,49,20
25885,021205258850,46,19
25886,021205258867,40,15
58182,021205581828,35,0
58185,021205581859,0,0
58413,021205584133,0,0
58414-CAE,021205584140,0,0
60180,021256018090,0,0
60184,021205601847,0,0
60185,021205601854,0,0
64659,021205646596,34,20
64660,021205646602,46,20
64661,021205646619,50,20
64662,021205646626,50,20
64663,021205646633,33,15
64664,021205646640,0,0
64665,021205646657,28,21
64671,021205646718,0,0
64692,021205646923,49,20
64696,021205646961,40,15
65305,021205653051,0,0
65310,021205653105,0,0
CCI-ADJ,,0,0
HG6034A-N,787450829541,6,10
HG6035A-N,787450829565,6,10
RI3291-N,787450512832,0,5
RI3291CC-N,787450534575,1,3
RI4088-N,787450657373,6,99+
RI4317-N,787450693135,0,0
RI4335-N,787450721784,6,0
RI4416-N,787450797918,0,2
RI4577-N,787450810488,0,5
CAI-ADJ,,0,0
13520,678958135206,0,0
13811,678958138115,8,0
13820,678958138207,16,5
14420,678958144208,8,19
14429,678958144291,22,14
23872,678958238723,62,28
25387,678958253870,24,65
34431,678958344318,0,0
52330,678958523300,0,0
52340-CHT,678958523409,0,0
53211,678958532111,6,5
53221,678958532210,15,16
53620-CHT,678958536201,0,0
53630,678958536300,39,19
53811,678958538113,99+,19
53820,678958538205,25,41
53821,678958538212,3,11
53824,678958538243,63,28
53830,678958538304,0,3
53831,678958538311,42,19
53839,678958538397,75,28
53840,678958538403,59,20
53841,678958538410,29,16
53849,678958538496,7,4
53851,678958538519,22,3
53854,678958538540,1,33
53860,678958538601,10,8
53864,678958538649,11,16
53879,678958538793,74,39
63270,678958632705,0,0
64420,678958644203,0,0
72224,678958722246,0,0
72242,678958722420,0,0
72243,678958722437,0,0
72324,678958723243,0,0
72342,678958723427,0,0
73220,678958732207,57,28
73520,678958735208,0,0
73521,678958735215,0,0
73542,678958735420,0,0
73802,678958738025,7,6
73820,678958738209,9,68
73829,678958738292,0,0
74020,678958740202,0,0
74420,678958744200,33,0
74421,678958744217,12,22
74442,678958744422,0,0
74520,678958745207,0,0
79920,678958799200,0,0
93820,678958938203,0,0
12324,678958123241,0,0
53810,678958538106,99+,81
53844,678958538441,32,21
53845,678958538458,43,11
63520-CHT,678958635201,0,0
74429,678958744293,16,28
CHT-ADJ,,0,0
M-PM-45FS8,705263141315,20,12
M-CL-45FS8,705263141421,30,13
M-PM-45FS10,705263151505,22,41
M-RPM-45FS8,019962233005,44,21
M-RPM-45FS10,019962233104,40,23
M-MG-45CP7,705263141209,25,23
M-MG-45FS8,705263141100,48,22
M-RP-9FS10,790072997659,30,20
Z2205CHABUY8RN2,,4,2
Z2205CHABUY8RNG,,1,8
CHA-ADJ,,0,0
801-01008-00,810651029196,3,2
801-01009-00,810651029202,0,2
801-01010-00,810651029219,12,4
801-01011-00,810651029226,1,1
801-01012-00,810651029233,7,5
801-01013-00,810651029240,1,2
801-01015-00,810651029349,2,1
801-01016-00,810651029363,3,1
801-01018-00,810651029370,2,3
801-01021-00,810651029721,2,2
801-01022-00,810651029738,0,2
801-01023-00,696528086789,3,4
801-01024-00,696528086796,1,4
801-01026-00,696528087601,3,1
801-01027-00,696528087618,2,1
801-01072-00,691328238147,5,7
801-01073-00,691328238154,3,7
801-01074-00,691328238161,1,5
801-01075-00,691328238178,4,5
801-01077-00,691328238192,2,1
801-01078-00,691328238208,3,4
801-01079-00,691328238215,4,3
801-01080-00,691328238222,4,3
801-01081-00,691328238239,2,5
801-01082-00,691328238246,2,2
801-01083-00,691328238253,0,1
801-01084-00,691328238260,5,7
801-01085-00,691328238277,3,8
801-01086-00,691328238284,2,0
801-01087-00,691328238291,6,5
801-01088-00,691328238307,4,0
801-01107-00,691328238499,1,2
801-01108-00,691328238505,2,2
801-01118-00,691328238604,3,1
801-01190-00,840290520259,0,0
801-01191-00,840290520266,0,1
801-01192-00,840290520273,0,0
801-01193-00,840290520280,1,0
801-01194-00,840290520297,0,0
801-01198-00,840290520334,0,0
801-02001-00,810651029035,1,3
801-02003-00,810651029059,3,0
801-02004-00,810651029066,2,0
801-02005-00,810651029073,0,1
801-02006-00,810651029486,4,2
801-02009-00,810651029516,4,2
801-02010-00,810651029523,4,1
801-02011-00,810651029615,1,0
801-02012-00,810651029622,2,1
